ROID,DATE,MSNAME,DEST,N_RETURNEES
RO-2014-036,2014-11-05T00:00:00Z,France,Kosovo,5
RO-2014-037,2014-11-18T00:00:00Z,Germany,Albania,12
RO-2014-037,2014-11-18T00:00:00Z,Germany,Serbia,31
RO-2014-037,2014-11-18T00:00:00Z,Sweden,Albania,21
RO-2014-038,2014-11-19T00:00:00Z,France,Georgia,1
RO-2014-038,2014-11-19T00:00:00Z,Denmark,Georgia,3
RO-2014-038,2014-11-19T00:00:00Z,Germany,Georgia,2
RO-2014-038,2014-11-19T00:00:00Z,Poland,Georgia,5
RO-2014-038,2014-11-19T00:00:00Z,Netherlands,Georgia,1
RO-2014-038,2014-11-19T00:00:00Z,Lithuania,Georgia,6
RO-2014-039,2014-11-26T00:00:00Z,Austria,Kosovo,28
RO-2014-039,2014-11-26T00:00:00Z,Hungary,Kosovo,22
RO-2014-040,2014-11-28T00:00:00Z,Spain,Pakistan,14
RO-2014-040,2014-11-28T00:00:00Z,Bulgaria,Pakistan,11
RO-2014-040,2014-11-28T00:00:00Z,Poland,Pakistan,1
RO-2014-041,2014-12-02T00:00:00Z,Sweden,Serbia,16
RO-2014-041,2014-12-02T00:00:00Z,Germany,Serbia,40
RO-2014-042,2014-12-04T00:00:00Z,Austria,Albania,2
RO-2014-042,2014-12-04T00:00:00Z,Austria,Georgia,4
RO-2014-042,2014-12-04T00:00:00Z,Spain,Albania,9
RO-2014-042,2014-12-04T00:00:00Z,Spain,Georgia,19
RO-2014-042,2014-12-04T00:00:00Z,France,Albania,14
RO-2014-042,2014-12-04T00:00:00Z,Germany,Albania,18
RO-2014-042,2014-12-04T00:00:00Z,Germany,Georgia,5
RO-2014-042,2014-12-04T00:00:00Z,Finland,Georgia,1
RO-2014-042,2014-12-04T00:00:00Z,Lithuania,Georgia,3
RO-2014-043,2014-12-10T00:00:00Z,Norway,Nigeria,28
RO-2014-043,2014-12-10T00:00:00Z,Denmark,Nigeria,3
RO-2014-043,2014-12-10T00:00:00Z,Finland,Nigeria,5
RO-2014-043,2014-12-10T00:00:00Z,Greece,Nigeria,2
RO-2014-043,2014-12-10T00:00:00Z,Spain,Nigeria,4
RO-2014-043,2014-12-10T00:00:00Z,Portugal,Nigeria,1
RO-2014-043,2014-12-10T00:00:00Z,Sweden,Nigeria,2
RO-2014-043,2014-12-10T00:00:00Z,Switzerland,Nigeria,2
RO-2014-044,2014-12-11T00:00:00Z,Poland,Russia,40
RO-2014-044,2014-12-11T00:00:00Z,Switzerland,Russia,2
RO-2014-045,2014-12-16T00:00:00Z,Hungary,Kosovo,68
RO-2014-045,2014-12-16T00:00:00Z,Finland,Kosovo,4
RO-2014-045,2014-12-16T00:00:00Z,Germany,Kosovo,7
RO-2015-001,2015-01-20T00:00:00Z,Germany,Bosnia and Herzegovina,12
RO-2015-001,2015-01-20T00:00:00Z,Germany,Serbia,68
RO-2015-001,2015-01-20T00:00:00Z,Sweden,Bosnia and Herzegovina,4
RO-2015-002,2015-01-21T00:00:00Z,Austria,Kosovo,23
RO-2015-002,2015-01-21T00:00:00Z,Hungary,Kosovo,28
RO-2015-002,2015-01-21T00:00:00Z,Germany,Kosovo,6
RO-2015-002,2015-01-21T00:00:00Z,Sweden,Kosovo,1
RO-2015-002,2015-01-21T00:00:00Z,France,Kosovo,2
RO-2015-003,2015-01-28T00:00:00Z,Spain,Colombia,45
RO-2015-003,2015-01-28T00:00:00Z,Spain,Dominican Republic,16
RO-2015-003,2015-01-28T00:00:00Z,Switzerland,Dominican Republic,1
RO-2015-004,2015-01-29T00:00:00Z,Italy,Nigeria,32
RO-2015-004,2015-01-29T00:00:00Z,Switzerland,Nigeria,2
RO-2015-004,2015-01-29T00:00:00Z,Norway,Nigeria,7
RO-2015-004,2015-01-29T00:00:00Z,Greece,Nigeria,2
RO-2015-005,2015-01-29T00:00:00Z,France,Albania,22
RO-2015-005,2015-01-29T00:00:00Z,Germany,Albania,19
RO-2015-005,2015-01-29T00:00:00Z,Denmark,Albania,1
RO-2015-005,2015-01-29T00:00:00Z,Belgium,Albania,8
RO-2015-006,2015-02-04T00:00:00Z,Austria,Nigeria,2
RO-2015-006,2015-02-04T00:00:00Z,Switzerland,Nigeria,1
RO-2015-006,2015-02-04T00:00:00Z,Germany,Nigeria,7
RO-2015-006,2015-02-04T00:00:00Z,Ireland,Nigeria,1
RO-2015-006,2015-02-04T00:00:00Z,Spain,Nigeria,7
RO-2015-006,2015-02-04T00:00:00Z,Czech Republic,Nigeria,1
RO-2015-006,2015-02-04T00:00:00Z,Sweden,Nigeria,1
RO-2015-007,2015-02-24T00:00:00Z,Hungary,Kosovo,32
RO-2015-007,2015-02-24T00:00:00Z,Austria,Kosovo,12
RO-2015-007,2015-02-24T00:00:00Z,Germany,Kosovo,12
RO-2015-007,2015-02-24T00:00:00Z,Sweden,Kosovo,11
RO-2015-007,2015-02-24T00:00:00Z,Finland,Kosovo,1
RO-2015-007,2015-02-24T00:00:00Z,Slovakia,Kosovo,1
RO-2015-007,2015-02-24T00:00:00Z,France,Kosovo,4
RO-2015-008,2015-02-26T00:00:00Z,Germany,Bosnia and Herzegovina,8
RO-2015-008,2015-02-26T00:00:00Z,Germany,Serbia,39
RO-2015-008,2015-02-26T00:00:00Z,Luxembourg,Bosnia and Herzegovina,10
RO-2015-008,2015-02-26T00:00:00Z,Luxembourg,Serbia,7
RO-2015-008,2015-02-26T00:00:00Z,Sweden,Bosnia and Herzegovina,4
RO-2015-008,2015-02-26T00:00:00Z,Sweden,Serbia,9
RO-2015-009,2015-02-27T00:00:00Z,Spain,Albania,12
RO-2015-009,2015-02-27T00:00:00Z,Spain,Georgia,16
RO-2015-009,2015-02-27T00:00:00Z,Germany,Albania,5
RO-2015-009,2015-02-27T00:00:00Z,Germany,Georgia,3
RO-2015-009,2015-02-27T00:00:00Z,Estonia,Albania,1
RO-2015-009,2015-02-27T00:00:00Z,Italy,Albania,7
RO-2015-009,2015-02-27T00:00:00Z,Italy,Georgia,5
RO-2015-009,2015-02-27T00:00:00Z,Sweden,Albania,5
RO-2015-010,2015-03-11T00:00:00Z,Austria,Kosovo,33
RO-2015-010,2015-03-11T00:00:00Z,Hungary,Kosovo,22
RO-2015-010,2015-03-11T00:00:00Z,Germany,Kosovo,5
RO-2015-010,2015-03-11T00:00:00Z,France,Kosovo,7
RO-2015-010,2015-03-11T00:00:00Z,Romania,Kosovo,1
RO-2015-011,2015-03-11T00:00:00Z,Norway,Nigeria,15
RO-2015-011,2015-03-11T00:00:00Z,Sweden,Nigeria,1
RO-2015-011,2015-03-11T00:00:00Z,Finland,Nigeria,1
RO-2015-011,2015-03-11T00:00:00Z,Denmark,Nigeria,5
RO-2015-011,2015-03-11T00:00:00Z,Spain,Nigeria,5
RO-2015-011,2015-03-11T00:00:00Z,France,Nigeria,2
RO-2015-011,2015-03-11T00:00:00Z,Germany,Nigeria,3
RO-2015-011,2015-03-11T00:00:00Z,Switzerland,Nigeria,4
RO-2015-011,2015-03-11T00:00:00Z,Malta,Nigeria,2
RO-2015-011,2015-03-11T00:00:00Z,Ireland,Nigeria,7
RO-2015-012,2015-03-17T00:00:00Z,Germany,Serbia,47
RO-2015-012,2015-03-17T00:00:00Z,Germany,North Macedonia,37
RO-2015-012,2015-03-17T00:00:00Z,Sweden,Serbia,5
RO-2015-013,2015-03-24T00:00:00Z,France,Albania,25
RO-2015-013,2015-03-24T00:00:00Z,Belgium,Albania,4
RO-2015-013,2015-03-24T00:00:00Z,Finland,Albania,6
RO-2015-013,2015-03-24T00:00:00Z,Germany,Albania,7
RO-2015-013,2015-03-24T00:00:00Z,Italy,Albania,4
RO-2015-013,2015-03-24T00:00:00Z,Spain,Albania,3
RO-2015-014,2015-03-24T00:00:00Z,Germany,Georgia,5
RO-2015-014,2015-03-24T00:00:00Z,Switzerland,Georgia,6
RO-2015-014,2015-03-24T00:00:00Z,Spain,Georgia,8
RO-2015-014,2015-03-24T00:00:00Z,Italy,Georgia,7
RO-2015-014,2015-03-24T00:00:00Z,Lithuania,Georgia,3
RO-2015-014,2015-03-24T00:00:00Z,Poland,Georgia,6
RO-2015-015,2015-03-26T00:00:00Z,Hungary,Kosovo,22
RO-2015-015,2015-03-26T00:00:00Z,Austria,Kosovo,17
RO-2015-015,2015-03-26T00:00:00Z,Croatia,Kosovo,4
RO-2015-015,2015-03-26T00:00:00Z,France,Kosovo,5
RO-2015-015,2015-03-26T00:00:00Z,Sweden,Kosovo,3
RO-2015-016,2015-04-15T00:00:00Z,Austria,Kosovo,45
RO-2015-016,2015-04-15T00:00:00Z,Hungary,Kosovo,22
RO-2015-016,2015-04-15T00:00:00Z,France,Kosovo,6
RO-2015-016,2015-04-15T00:00:00Z,Sweden,Kosovo,10
RO-2015-017,2015-04-15T00:00:00Z,Netherlands,Nigeria,4
RO-2015-017,2015-04-15T00:00:00Z,Belgium,Nigeria,2
RO-2015-017,2015-04-15T00:00:00Z,Germany,Nigeria,1
RO-2015-017,2015-04-15T00:00:00Z,Estonia,Nigeria,1
RO-2015-017,2015-04-15T00:00:00Z,Spain,Nigeria,11
RO-2015-017,2015-04-15T00:00:00Z,Luxembourg,Nigeria,3
RO-2015-017,2015-04-15T00:00:00Z,Malta,Nigeria,3
RO-2015-018,2015-04-21T00:00:00Z,Sweden,Albania,24
RO-2015-018,2015-04-21T00:00:00Z,Germany,Albania,16
RO-2015-018,2015-04-21T00:00:00Z,France,Albania,6
RO-2015-018,2015-04-21T00:00:00Z,Finland,Albania,12
RO-2015-019,2015-04-23T00:00:00Z,Germany,Georgia,6
RO-2015-019,2015-04-23T00:00:00Z,Lithuania,Georgia,3
RO-2015-019,2015-04-23T00:00:00Z,Sweden,Georgia,9
RO-2015-019,2015-04-23T00:00:00Z,Italy,Georgia,1
RO-2015-019,2015-04-23T00:00:00Z,France,Georgia,4
RO-2015-020,2015-04-24T00:00:00Z,Spain,Pakistan,14
RO-2015-020,2015-04-24T00:00:00Z,Portugal,Pakistan,1
RO-2015-020,2015-04-24T00:00:00Z,Austria,Pakistan,7
RO-2015-020,2015-04-24T00:00:00Z,Bulgaria,Pakistan,26
RO-2015-020,2015-04-24T00:00:00Z,Poland,Pakistan,2
RO-2015-020,2015-04-24T00:00:00Z,Switzerland,Pakistan,4
RO-2015-021,2015-05-07T00:00:00Z,Hungary,Kosovo,37
RO-2015-021,2015-05-07T00:00:00Z,Austria,Kosovo,36
RO-2015-022,2015-05-19T00:00:00Z,Germany,Kosovo,36
RO-2015-022,2015-05-19T00:00:00Z,Austria,Kosovo,25
RO-2015-022,2015-05-19T00:00:00Z,Hungary,Kosovo,19
RO-2015-022,2015-05-19T00:00:00Z,France,Kosovo,5
RO-2015-023,2015-05-20T00:00:00Z,Germany,Serbia,68
RO-2015-023,2015-05-20T00:00:00Z,Germany,North Macedonia,5
RO-2015-023,2015-05-20T00:00:00Z,Sweden,Serbia,15
RO-2015-023,2015-05-20T00:00:00Z,Sweden,North Macedonia,1
RO-2015-024,2015-05-21T00:00:00Z,Italy,Nigeria,22
RO-2015-024,2015-05-21T00:00:00Z,Germany,Nigeria,5
RO-2015-024,2015-05-21T00:00:00Z,Malta,Nigeria,3
RO-2015-024,2015-05-21T00:00:00Z,Norway,Nigeria,11
RO-2015-024,2015-05-21T00:00:00Z,Sweden,Nigeria,3
RO-2015-025,2015-05-28T00:00:00Z,France,Albania,42
RO-2015-025,2015-05-28T00:00:00Z,Belgium,Albania,8
RO-2015-026,2015-06-16T00:00:00Z,Sweden,Albania,31
RO-2015-026,2015-06-16T00:00:00Z,Germany,Albania,8
RO-2015-026,2015-06-16T00:00:00Z,France,Albania,5
RO-2015-028,2015-06-17T00:00:00Z,Belgium,Congo DR,9
RO-2015-028,2015-06-17T00:00:00Z,Ireland,Congo DR,2
RO-2015-028,2015-06-17T00:00:00Z,Lithuania,Congo DR,1
RO-2015-028,2015-06-17T00:00:00Z,Switzerland,Congo DR,4
RO-2015-029,2015-06-18T00:00:00Z,Germany,Kosovo,91
RO-2015-029,2015-06-18T00:00:00Z,Hungary,Kosovo,24
RO-2015-030,2015-06-23T00:00:00Z,Switzerland,Russia,7
RO-2015-030,2015-06-23T00:00:00Z,Poland,Russia,4
RO-2015-031,2015-06-24T00:00:00Z,Austria,Nigeria,5
RO-2015-031,2015-06-24T00:00:00Z,Bulgaria,Nigeria,1
RO-2015-031,2015-06-24T00:00:00Z,Bulgaria,Côte D'ivoire,17
RO-2015-031,2015-06-24T00:00:00Z,Greece,Nigeria,2
RO-2015-031,2015-06-24T00:00:00Z,Norway,Nigeria,11
RO-2015-031,2015-06-24T00:00:00Z,Norway,Côte D'ivoire,1
RO-2015-031,2015-06-24T00:00:00Z,Poland,Nigeria,3
RO-2015-031,2015-06-24T00:00:00Z,Spain,Nigeria,10
RO-2015-031,2015-06-24T00:00:00Z,Italy,Nigeria,6
RO-2015-031,2015-06-24T00:00:00Z,Switzerland,Nigeria,2
RO-2015-031,2015-06-24T00:00:00Z,Switzerland,Côte D'ivoire,1
RO-2015-032,2015-06-25T00:00:00Z,Germany,Kosovo,48
RO-2015-032,2015-06-25T00:00:00Z,Finland,Kosovo,6
RO-2015-032,2015-06-25T00:00:00Z,Belgium,Kosovo,4
RO-2015-033,2015-06-26T00:00:00Z,Germany,Albania,10
RO-2015-033,2015-06-26T00:00:00Z,Netherlands,Albania,7
RO-2015-033,2015-06-26T00:00:00Z,Iceland,Albania,5
RO-2015-034,2015-07-16T00:00:00Z,Italy,Nigeria,25
RO-2015-034,2015-07-16T00:00:00Z,Norway,Nigeria,5
RO-2015-034,2015-07-16T00:00:00Z,Spain,Nigeria,8
RO-2015-034,2015-07-16T00:00:00Z,Ireland,Nigeria,2
RO-2015-034,2015-07-16T00:00:00Z,Switzerland,Nigeria,3
RO-2015-034,2015-07-16T00:00:00Z,Luxembourg,Nigeria,2
RO-2015-035,2015-07-22T00:00:00Z,Germany,Kosovo,50
RO-2015-035,2015-07-22T00:00:00Z,Finland,Kosovo,5
RO-2015-035,2015-07-22T00:00:00Z,Austria,Kosovo,15
RO-2015-035,2015-07-22T00:00:00Z,Hungary,Kosovo,27
RO-2015-036,2015-07-23T00:00:00Z,Spain,Albania,17
RO-2015-036,2015-07-23T00:00:00Z,Spain,Georgia,12
RO-2015-036,2015-07-23T00:00:00Z,Germany,Albania,6
RO-2015-036,2015-07-23T00:00:00Z,Germany,Georgia,10
RO-2015-036,2015-07-23T00:00:00Z,Iceland,Albania,7
RO-2015-036,2015-07-23T00:00:00Z,France,Albania,5
RO-2015-036,2015-07-23T00:00:00Z,Lithuania,Georgia,3
RO-2015-037,2015-08-06T00:00:00Z,Germany,Kosovo,91
RO-2015-037,2015-08-06T00:00:00Z,Hungary,Kosovo,25
RO-2015-038,2015-08-26T00:00:00Z,Austria,Kosovo,29
RO-2015-038,2015-08-26T00:00:00Z,Germany,Kosovo,58
RO-2015-038,2015-08-26T00:00:00Z,Hungary,Kosovo,10
RO-2015-039,2015-09-08T00:00:00Z,Germany,Kosovo,45
RO-2015-039,2015-09-08T00:00:00Z,Hungary,Kosovo,16
RO-2015-039,2015-09-08T00:00:00Z,France,Kosovo,5
RO-2015-040,2015-09-17T00:00:00Z,Italy,Nigeria,37
RO-2015-040,2015-09-17T00:00:00Z,Germany,Nigeria,2
RO-2015-040,2015-09-17T00:00:00Z,Switzerland,Nigeria,5
RO-2015-040,2015-09-17T00:00:00Z,France,Nigeria,4
RO-2015-040,2015-09-17T00:00:00Z,Malta,Nigeria,1
RO-2015-041,2015-09-22T00:00:00Z,Austria,Kosovo,28
RO-2015-041,2015-09-22T00:00:00Z,Germany,Kosovo,28
RO-2015-041,2015-09-22T00:00:00Z,Sweden,Kosovo,5
RO-2015-041,2015-09-22T00:00:00Z,Hungary,Kosovo,4
RO-2015-042,2015-09-22T00:00:00Z,France,Albania,25
RO-2015-042,2015-09-22T00:00:00Z,Belgium,Albania,8
RO-2015-042,2015-09-22T00:00:00Z,Germany,Albania,18
RO-2015-043,2015-09-23T00:00:00Z,Bulgaria,Pakistan,15
RO-2015-043,2015-09-23T00:00:00Z,Austria,Pakistan,6
RO-2015-043,2015-09-23T00:00:00Z,Spain,Pakistan,3
RO-2015-043,2015-09-23T00:00:00Z,Netherlands,Pakistan,4
RO-2015-043,2015-09-23T00:00:00Z,Poland,Pakistan,1
RO-2015-043,2015-09-23T00:00:00Z,Germany,Pakistan,0
RO-2015-044,2015-09-24T00:00:00Z,Germany,Armenia,2
RO-2015-044,2015-09-24T00:00:00Z,Finland,Armenia,4
RO-2015-045,2015-09-28T00:00:00Z,Norway,Nigeria,15
RO-2015-045,2015-09-28T00:00:00Z,Sweden,Nigeria,2
RO-2015-045,2015-09-28T00:00:00Z,Spain,Nigeria,9
RO-2015-046,2015-09-29T00:00:00Z,Sweden,Albania,18
RO-2015-046,2015-09-29T00:00:00Z,Germany,Albania,26
RO-2015-046,2015-09-29T00:00:00Z,France,Albania,5
RO-2015-047,2015-10-14T00:00:00Z,Netherlands,Nigeria,11
RO-2015-047,2015-10-14T00:00:00Z,Belgium,Nigeria,3
RO-2015-047,2015-10-14T00:00:00Z,Luxembourg,Nigeria,3
RO-2015-047,2015-10-14T00:00:00Z,Finland,Nigeria,1
RO-2015-047,2015-10-14T00:00:00Z,Sweden,Nigeria,1
RO-2015-047,2015-10-14T00:00:00Z,Spain,Nigeria,8
RO-2015-047,2015-10-14T00:00:00Z,Hungary,Nigeria,1
RO-2015-048,2015-10-15T00:00:00Z,Austria,Kosovo,17
RO-2015-048,2015-10-15T00:00:00Z,Germany,Kosovo,14
RO-2015-048,2015-10-15T00:00:00Z,Hungary,Kosovo,25
RO-2015-049,2015-10-15T00:00:00Z,Italy,Nigeria,36
RO-2015-049,2015-10-15T00:00:00Z,Greece,Nigeria,4
RO-2015-049,2015-10-15T00:00:00Z,Bulgaria,Nigeria,2
RO-2015-050,2015-10-20T00:00:00Z,Germany,Georgia,22
RO-2015-050,2015-10-20T00:00:00Z,Switzerland,Georgia,8
RO-2015-050,2015-10-20T00:00:00Z,Bulgaria,Georgia,6
RO-2015-051,2015-10-21T00:00:00Z,Belgium,Congo DR,13
RO-2015-051,2015-10-21T00:00:00Z,Switzerland,Congo DR,6
RO-2015-051,2015-10-21T00:00:00Z,Sweden,Congo DR,1
RO-2015-052,2015-10-23T00:00:00Z,Spain,Albania,11
RO-2015-052,2015-10-23T00:00:00Z,Spain,Georgia,17
RO-2015-052,2015-10-23T00:00:00Z,Greece,Georgia,14
RO-2015-052,2015-10-23T00:00:00Z,Sweden,Albania,10
RO-2015-052,2015-10-23T00:00:00Z,Sweden,Georgia,4
RO-2015-053,2015-10-27T00:00:00Z,Germany,Kosovo,42
RO-2015-053,2015-10-27T00:00:00Z,Hungary,Kosovo,24
RO-2015-053,2015-10-27T00:00:00Z,Finland,Kosovo,12
RO-2015-053,2015-10-27T00:00:00Z,Sweden,Kosovo,5
RO-2015-054,2015-11-05T00:00:00Z,Austria,Nigeria,4
RO-2015-054,2015-11-05T00:00:00Z,Norway,Nigeria,9
RO-2015-054,2015-11-05T00:00:00Z,Switzerland,Nigeria,3
RO-2015-054,2015-11-05T00:00:00Z,Hungary,Nigeria,1
RO-2015-055,2015-11-11T00:00:00Z,Austria,Armenia,1
RO-2015-055,2015-11-11T00:00:00Z,Italy,Georgia,1
RO-2015-055,2015-11-11T00:00:00Z,Sweden,Georgia,5
RO-2015-055,2015-11-11T00:00:00Z,Sweden,Armenia,12
RO-2015-055,2015-11-11T00:00:00Z,Lithuania,Georgia,2
RO-2015-055,2015-11-11T00:00:00Z,Spain,Georgia,7
RO-2015-055,2015-11-11T00:00:00Z,Spain,Armenia,1
RO-2015-055,2015-11-11T00:00:00Z,Germany,Armenia,4
RO-2015-055,2015-11-11T00:00:00Z,Germany,Georgia,11
RO-2015-055,2015-11-11T00:00:00Z,Iceland,Georgia,3
RO-2015-056,2015-11-18T00:00:00Z,Austria,Kosovo,26
RO-2015-056,2015-11-18T00:00:00Z,Iceland,Kosovo,1
RO-2015-056,2015-11-18T00:00:00Z,Germany,Kosovo,65
RO-2015-057,2015-11-19T00:00:00Z,Italy,Nigeria,39
RO-2015-057,2015-11-19T00:00:00Z,Romania,Nigeria,3
RO-2015-057,2015-11-19T00:00:00Z,Switzerland,Nigeria,5
RO-2015-057,2015-11-19T00:00:00Z,Greece,Nigeria,3
RO-2015-058,2015-11-19T00:00:00Z,United Kingdom,Albania,40
RO-2015-058,2015-11-19T00:00:00Z,Belgium,Albania,4
RO-2015-058,2015-11-19T00:00:00Z,France,Albania,20
RO-2015-059,2015-11-25T00:00:00Z,Germany,Serbia,53
RO-2015-059,2015-11-25T00:00:00Z,Netherlands,Serbia,9
RO-2015-059,2015-11-25T00:00:00Z,Belgium,Serbia,3
RO-2015-060,2015-11-26T00:00:00Z,Sweden,Albania,42
RO-2015-060,2015-11-26T00:00:00Z,Germany,Albania,17
RO-2015-060,2015-11-26T00:00:00Z,Iceland,Albania,5
RO-2015-061,2015-11-26T00:00:00Z,Germany,Kosovo,62
RO-2015-061,2015-11-26T00:00:00Z,Hungary,Kosovo,28
RO-2015-061,2015-11-26T00:00:00Z,Finland,Kosovo,10
RO-2015-061,2015-11-26T00:00:00Z,France,Kosovo,3
RO-2015-062,2015-12-02T00:00:00Z,Greece,Pakistan,13
RO-2015-062,2015-12-02T00:00:00Z,Austria,Pakistan,4
RO-2015-062,2015-12-02T00:00:00Z,Bulgaria,Pakistan,2
RO-2015-063,2015-12-10T00:00:00Z,Austria,Georgia,3
RO-2015-063,2015-12-10T00:00:00Z,Sweden,Georgia,7
RO-2015-063,2015-12-10T00:00:00Z,Sweden,Armenia,7
RO-2015-063,2015-12-10T00:00:00Z,Germany,Georgia,3
RO-2015-063,2015-12-10T00:00:00Z,Greece,Georgia,5
RO-2015-064,2015-12-10T00:00:00Z,Germany,Albania,22
RO-2015-064,2015-12-10T00:00:00Z,Germany,North Macedonia,90
RO-2015-064,2015-12-10T00:00:00Z,Iceland,Albania,14
RO-2015-064,2015-12-10T00:00:00Z,Iceland,North Macedonia,11
RO-2015-064,2015-12-10T00:00:00Z,Sweden,Albania,19
RO-2015-066,2015-12-17T00:00:00Z,Italy,Nigeria,24
RO-2015-066,2015-12-17T00:00:00Z,Belgium,Nigeria,2
RO-2015-066,2015-12-17T00:00:00Z,Switzerland,Nigeria,2
RO-2016-001,2016-01-19T00:00:00Z,Germany,Albania,28
RO-2016-001,2016-01-19T00:00:00Z,Germany,Serbia,34
RO-2016-001,2016-01-19T00:00:00Z,Sweden,Albania,9
RO-2016-001,2016-01-19T00:00:00Z,Sweden,Serbia,9
RO-2016-001,2016-01-19T00:00:00Z,Spain,Albania,7
RO-2016-001,2016-01-19T00:00:00Z,Bulgaria,Albania,1
RO-2016-002,2016-01-20T00:00:00Z,Germany,Kosovo,103
RO-2016-002,2016-01-20T00:00:00Z,Belgium,Kosovo,4
RO-2016-002,2016-01-20T00:00:00Z,Hungary,Kosovo,8
RO-2016-003,2016-01-21T00:00:00Z,Germany,Albania,87
RO-2016-003,2016-01-21T00:00:00Z,France,Albania,5
RO-2016-004,2016-01-27T00:00:00Z,Austria,Kosovo,35
RO-2016-004,2016-01-27T00:00:00Z,Germany,Kosovo,25
RO-2016-004,2016-01-27T00:00:00Z,Sweden,Kosovo,9
RO-2016-005,2016-01-28T00:00:00Z,France,Albania,14
RO-2016-005,2016-01-28T00:00:00Z,Belgium,Albania,7
RO-2016-005,2016-01-28T00:00:00Z,Germany,Albania,23
RO-2016-006,2016-02-11T00:00:00Z,Germany,Kosovo,56
RO-2016-006,2016-02-11T00:00:00Z,Belgium,Kosovo,4
RO-2016-006,2016-02-11T00:00:00Z,France,Kosovo,3
RO-2016-006,2016-02-11T00:00:00Z,Hungary,Kosovo,16
RO-2016-007,2016-02-12T00:00:00Z,Germany,Albania,27
RO-2016-007,2016-02-12T00:00:00Z,Sweden,Albania,24
RO-2016-007,2016-02-12T00:00:00Z,Austria,Albania,10
RO-2016-007,2016-02-12T00:00:00Z,France,Albania,3
RO-2016-008,2016-02-18T00:00:00Z,Spain,Colombia,47
RO-2016-008,2016-02-18T00:00:00Z,Spain,Dominican Republic,22
RO-2016-008,2016-02-18T00:00:00Z,Germany,Dominican Republic,1
RO-2016-009,2016-02-18T00:00:00Z,Austria,Nigeria,4
RO-2016-009,2016-02-18T00:00:00Z,Hungary,Nigeria,2
RO-2016-009,2016-02-18T00:00:00Z,Sweden,Nigeria,6
RO-2016-009,2016-02-18T00:00:00Z,Denmark,Nigeria,4
RO-2016-009,2016-02-18T00:00:00Z,Switzerland,Nigeria,4
RO-2016-009,2016-02-18T00:00:00Z,Germany,Nigeria,3
RO-2016-010,2016-02-24T00:00:00Z,Austria,Kosovo,9
RO-2016-010,2016-02-24T00:00:00Z,Germany,Kosovo,46
RO-2016-011,2016-02-25T00:00:00Z,Germany,Serbia,44
RO-2016-011,2016-02-25T00:00:00Z,Spain,Albania,3
RO-2016-011,2016-02-25T00:00:00Z,Spain,Serbia,1
RO-2016-011,2016-02-25T00:00:00Z,Netherlands,Albania,1
RO-2016-011,2016-02-25T00:00:00Z,Finland,Serbia,7
RO-2016-011,2016-02-25T00:00:00Z,Sweden,Albania,6
RO-2016-011,2016-02-25T00:00:00Z,Sweden,Serbia,9
RO-2016-012,2016-02-25T00:00:00Z,Italy,Nigeria,22
RO-2016-012,2016-02-25T00:00:00Z,Greece,Nigeria,9
RO-2016-012,2016-02-25T00:00:00Z,Belgium,Nigeria,4
RO-2016-012,2016-02-25T00:00:00Z,Switzerland,Nigeria,4
RO-2016-012,2016-02-25T00:00:00Z,Malta,Nigeria,2
RO-2016-012,2016-02-25T00:00:00Z,Germany,Nigeria,1
RO-2016-013,2016-02-26T00:00:00Z,Spain,Armenia,2
RO-2016-013,2016-02-26T00:00:00Z,Spain,Georgia,25
RO-2016-013,2016-02-26T00:00:00Z,Greece,Georgia,9
RO-2016-013,2016-02-26T00:00:00Z,Austria,Armenia,7
RO-2016-013,2016-02-26T00:00:00Z,Austria,Georgia,1
RO-2016-013,2016-02-26T00:00:00Z,Germany,Armenia,1
RO-2016-013,2016-02-26T00:00:00Z,Germany,Georgia,5
RO-2016-013,2016-02-26T00:00:00Z,Lithuania,Georgia,6
RO-2016-013,2016-02-26T00:00:00Z,Belgium,Armenia,4
RO-2016-013,2016-02-26T00:00:00Z,Belgium,Georgia,3
RO-2016-013,2016-02-26T00:00:00Z,Iceland,Armenia,2
RO-2016-013,2016-02-26T00:00:00Z,Sweden,Armenia,14
RO-2016-014,2016-03-08T00:00:00Z,Germany,Kosovo,59
RO-2016-014,2016-03-08T00:00:00Z,Belgium,Kosovo,2
RO-2016-015,2016-03-09T00:00:00Z,Norway,Nigeria,13
RO-2016-015,2016-03-09T00:00:00Z,Spain,Nigeria,12
RO-2016-015,2016-03-09T00:00:00Z,France,Nigeria,2
RO-2016-015,2016-03-09T00:00:00Z,Switzerland,Nigeria,4
RO-2016-015,2016-03-09T00:00:00Z,Netherlands,Nigeria,2
RO-2016-015,2016-03-09T00:00:00Z,Germany,Nigeria,1
RO-2016-015,2016-03-09T00:00:00Z,Belgium,Nigeria,1
RO-2016-016,2016-03-10T00:00:00Z,Germany,Georgia,27
RO-2016-016,2016-03-10T00:00:00Z,Belgium,Georgia,2
RO-2016-016,2016-03-10T00:00:00Z,Spain,Georgia,7
RO-2016-016,2016-03-10T00:00:00Z,Switzerland,Georgia,2
RO-2016-016,2016-03-10T00:00:00Z,Greece,Georgia,5
RO-2016-016,2016-03-10T00:00:00Z,Hungary,Georgia,1
RO-2016-017,2016-03-15T00:00:00Z,Belgium,Armenia,8
RO-2016-017,2016-03-15T00:00:00Z,Germany,Armenia,2
